company_id,link_num,sent_num,sent_str
457,2,3, Supplier Terms & Conditions Supplier Purchase Order Terms & Conditions Safety The personal safety of each and every employee of Hiler Industries is of prime importance
457,2,4, The company management recognizes its responsibilities to provide leadership in the health and safety program and to ensure its continued effectiveness and 
457,2,5," Innovation Since its founding in 1946, Hiler Industries has a history of integrating technological innovations into the metal casting process, including being early adopters of the âshellâ process, of austempered ductile iron, and of demand control managemen"
457,2,6," Quality Commitment At Hiler Industries, we are dedicated to total quality and continual improvement"
457,2,7," We remain focused on the objective of total employee involvement in all facets of our operations, emphasizing continual improvement and innovation"
457,2,8, 	Hiler Industrie
457,2,9, Certifications / Awards All Hiler Industries locations undergo routine rigorous testing and evaluation to ensure that we achieve optimal product and process quality
457,2,10," Quality is an integral part of our process, as our customers depend on the consistency and integrity of o"
457,2,11, 219-362-8531sales © 2021 Hiler Industries
457,2,12, All rights reserved
457,2,13, 
457,3,0,"219-362-8531 Locations  Hiler Industries boasts two distinct foundries, a pattern shop, full metallurgical lab and a state-of-the-art finishing and shipping facility with an attached modern machine shop"
457,3,1," Together, our facilities deftly handle every aspect of our high-quality shell mold casting production, finishing and shipping"
457,3,2, General Mailing AddressHiler IndustriesP
457,3,3, O
457,3,4," Box 639LaPorte, IN  46352-0639Phone"
457,3,5, 219-362-8531Fax
457,3,6," 	219-324-6329Accurate Castings Division(Corporate Offices)118 Koomler DriveLaPorte, IN  46350MapCapabilities"
457,3,7,"Alloyed Iron Foundry, Gray Iron Foundry and Pattern ShopKingsbury Casting Division3232 3rd RoadLaPorte, IN  46345MapCapabilities"
457,3,8,"Ductile Iron Foundry and Full Metallurgical LabPrecision Processes Division104 Fulmer StreetWalkerton, IN 46574MapCapabilities"
457,3,9,"Centralized Grinding & Finishing and Consolidated Shipping P & H Machine Company106 Fulmer StreetWalkerton, IN  46574MapCapabilities"
457,3,10,CNC Machine Shop 219-362-8531sales © 2021 Hiler Industries
457,3,11, All rights reserved
457,3,12, 
457,4,0,219-362-8531 Contact Us Do you have a question about Hiler Industries
457,4,1,  Would you like to know more about our quality services
457,4,2, We would love to hear from you
457,4,3, Please call us or fill out the form below
457,4,4, Our team is always happy to help you
457,4,5, Hiler IndustriesGeneral Mailing Address
457,4,6,P
457,4,7,O
457,4,8," Box 639LaPorte, IN  46352-0639 Phone"
457,4,9,219-362-8531Fax
457,4,10,219-324-6329 219-362-8531sales © 2021 Hiler Industries
457,4,11, All rights reserved
457,4,12, 
457,5,0,219-362-8531 Materials Cast Our metal pouring capabilities are as follows
457,5,1,Ferrous Ductile Cast Iron (ASTM A536 / SAE J434)60-40-18 (BHN 187 Max)60-42-10 (BHN 187 Max)65-45-12 (BHN 156-217)80-55-06 (BHN 187-255)100-70-03 (BHN 241-302) HiSiMo Ductile Iron Austempered Ductile Iron (ASTM A897) (Outside Heat Treatment Facility)110/70/11 (BHN 241-302)130/90/09  (BHN 269-321)150/110/07 (BHN 302-375)175/125/04 (BHN 341-444)200/155/02 (BHN 388-417)230/185/01 (BHN 402-512) Gray Cast Iron (ASTM A48 / SAE J431)CL1800 (BHN 187 Max)CL2500 (BHN 170-229)CL3000 (BHN 187-241)CL3500 (BHN 207-255)CL4000 (BHN 217-269) Alloyed - Abrasion-Resistant Irons (ASTM A532)NiHardWhite Iron 219-362-8531sales © 2021 Hiler Industries
457,5,2, All rights reserved
457,5,3, 
457,6,0,219-362-8531 Metallurgical Lab Hiler Industries features a full metallurgical laboratory that uses the latest material-testing technology
457,6,1, Spectrographic analysis ensures that customer requirements are consistently met
457,6,2, A state-of-the-art image analyzer is used to determine that proper nodularity and other metallurgical characteristics have been attained
457,6,3, Both chemical and mechanical certifications can be provided upon request
457,6,4, Our metallurgical services include
457,6,5, 219-362-8531sales © 2021 Hiler Industries
457,6,6, All rights reserved
457,6,7, 
457,7,0,219-362-8531 Centralized Finishing & Shipping Our central metal casting finishing and shipping facility ensures that your castings are completed accurately and delivered on time
457,7,1, This ergonomically and environmentally friendly facility boasts
457,7,2, 219-362-8531sales © 2021 Hiler Industries
457,7,3, All rights reserved
457,7,4, 
457,8,0,219-362-8531 Safety The personal safety of each and every employee of Hiler Industries is of prime importance
457,8,1, The company management recognizes its responsibilities to provide leadership in the health and safety program and to ensure its continued effectiveness and improvement
457,8,2, We are committed to providing the safest working conditions to be found in the metal casting industry today
457,8,3," It is our belief that ""safety is a by-product of doing right things right,"" rather than a separate activity or obstruction imposed upon the production effort"
457,8,4, Our objective is to reduce the number of injuries and illnesses to an absolute minimum
457,8,5, Our goal is zero accidents and injuries
457,8,6, Safety is a core value at Hiler Industries
457,8,7," Although we have high expectations of zero injuries, we realize that we can best accomplish this by working safely one shift, one day at a time"
457,8,8," Our safety motto is ""No one gets hurt today"
457,8,9,""" 219-362-8531sales © 2021 Hiler Industries"
457,8,10, All rights reserved
457,8,11, 
457,9,0,"219-362-8531 Quality Commitment At Hiler Industries, we are dedicated to total quality and continual improvement"
457,9,1," We remain focused on the objective of total employee involvement in all facets of our operations, emphasizing continual improvement and innovation"
457,9,2, Hiler Industriesâ dedication to quality is tested by our adherence to rigorous quality standards
457,9,3, We are pleased to be ISO 9001 / IATF 16949 Certified
457,9,4, This certification means that our processes have been audited by an external organization and found to be compliant with internationally accepted quality standards as they relate to the manufacture of finished and machined shell molded castings
457,9,5," To view our Certificates of Registration, please click the links below"
457,9,6, IATF 16949 Certification ISO 9001 Certification 219-362-8531sales © 2021 Hiler Industries
457,9,7, All rights reserved
457,9,8, 
457,10,0,219-362-8531 The Shell Mold Process  Hiler Industries boasts two modern foundries that produce millions of castings every year â all using the shell mold process
457,10,1," Since 1946, we have been providing our customers the highest quality castings, in a variety of metals, all with an excellent surface finish and near-net shape"
457,10,2, Superior Machining QualitiesA major benefit of shell molding is the excellent machining characteristics achieved through this process
457,10,3, Many photomicrograph inspections have shown that shell castings have what might be termed âcooling rate inversion
457,10,4,"â Unlike green sand castings, permanent mold and die castings â which all have hard skins and âsoftâ interiors â shell mold castings have âsoftâ skins and hard or dense interiors"
457,10,5," As a result, shell mold castings have superior machining qualities vs"
457,10,6, green sand and other types of castings
457,10,7, Less WeightAnother major benefit is that less machining stock is required
457,10,8," Over the years, we have found that "
457,10,9,060 stock is more than ample
457,10,10," In fact, if the job were to be machined in our machine shop, we would add only "
457,10,11,040 stock
457,10,12, This is helpful in two ways
457,10,13, There have been times when we worked with customers and eliminated machining entirely
457,10,14, General Tolerance Information(Unit of Measure
457,10,15, Inches) Same side of parting line
457,10,16, Add Â± 
457,10,17,"003 / inch over 3"" Across parting line"
457,10,18, Â± 
457,10,19,"030 for 1st 3"" Â± "
457,10,20,"003 / inch over 3"" Draft"
457,10,21, Typically 1Â° Certain applications at 0Â° draft
457,10,22, Typical Finish Stock
457,10,23, 
457,10,24,"060"" maximum Hole size cast into part"
457,10,25, DIAMETER DEPTH Less than 0
457,10,26,"5"" Equal to diameter 0"
457,10,27,"5"" - 1"
457,10,28,"0"" Equal to 1"
457,10,29,5 times diameter  Note
457,10,30, The above information is modified by the individual casting complexity and to agreement between the customer and Hiler Industries
457,10,31," For example, we have held some dimensions to Â± "
457,10,32,"010, obtained less than 1Â° draft, and used some finish allowances less than "
457,10,33,030
457,10,34, 219-362-8531sales © 2021 Hiler Industries
457,10,35, All rights reserved
457,10,36, 
457,11,0,"219-362-8531 Terms of Use The information obtained through this website is the property of Hiler Industries, Inc"
457,11,1," or its affiliates and/or agents, and may be protected by intellectual property laws"
457,11,2," Information obtained through our website may be displayed, printed or reproduced for your personal, noncommercial use only"
457,11,3," No information, images or data contained on our website may be otherwise used, reproduced, distributed or sold without the expressed written consent of Hiler Industries, Inc"
457,11,4, or our appropriately licensed affiliate or agent
457,11,5,"While Hiler Industries, Inc"
457,11,6," makes every effort to ensure the accuracy and quality of the information on our website, we make no warranty as to the accuracy or completeness of said information"
457,11,7,Our website may contain references and links to other sites on the World Wide Web
457,11,8," These sites are not controlled by Hiler Industries, Inc"
457,11,9," or our affiliates/agents, and Hiler Industries, Inc"
457,11,10, does not endorse these sites or the information provided on them
457,11,11," Hiler Industries, Inc"
457,11,12," and our affiliates and/or agents assume no responsibility or liability for obscene, incorrect, defamatory or other improper or illegal material that may reside elsewhere on the World Wide Web accessed through or from our website"
457,11,13," Hiler Industries, Inc"
457,11,14," and our affiliates and/or agents make no warranty or endorsement regarding the quality of products and services offered, promoted, contained or distributed through these sites"
457,11,15,"Hiler Industries, Inc"
457,11,16," and our affiliates and/or agents do not warrant that the operations of our website, or any product/service offerings available via our website, will be uninterrupted or error-free"
457,11,17, We also do not make any assurances regarding the results obtained from this site or its contents
457,11,18," Under no circumstances will our affiliates and/or agents be held liable for any direct, indirect, special or consequential damages including, but not limited to, loss of profit, business interruption, loss of data or computer applications, interference with local equipment, or impedance of infrastructure"
457,11,19,"Should you have questions concerning this legal statement, our website, or if you encounter any problems with this website, pleasecontact us"
457,11,20, 219-362-8531sales © 2021 Hiler Industries
457,11,21, All rights reserved
457,11,22, 
457,12,0,219-362-8531 Site Credits 219-362-8531sales © 2021 Hiler Industries
457,12,1, All rights reserved
457,12,2, 
457,13,0,219-362-8531 How Can Hiler Help
457,13,1, Thank you for your interest in Hiler Industries
457,13,2, We appreciate the opportunity to communicate the potential benefits of our services to your organization
457,13,3,Please call us or fill out the form below
457,13,4, We look forward to becoming your casting supplier
457,13,5,Hiler IndustriesGeneral Mailing Address
457,13,6,P
457,13,7,O
457,13,8," Box 639LaPorte, IN  46352-0639Phone"
457,13,9,219-362-8531Fax
457,13,10,219-324-6329 219-362-8531sales © 2021 Hiler Industries
457,13,11, All rights reserved
457,13,12, 
462,0,0,(937) 526-4551|sales@francismfg
462,0,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,0,2,com|Get Directions  Quality Aluminum Sand Castings Francis Manufacturing Companystrives to be your very bestaluminum sand casting supplier
462,0,3," With our flexibility and hands-on approach, we are able to deliver qualityaluminum sand castings, on time and at competitive prices"
462,0,4, We work closely with our customers to maintain long lasting and mutually beneficial relationships
462,0,5," From concept to completion, we are able to help our customers design physically sound and highquality castings"
462,0,6, Francis Manufacturing Company providescastingsfor a wide variety of industries
462,0,7, We are capable of producingcastingsthat weigh fractions of an ounce to several hundred pounds
462,0,8," Serving accounts from coast to coast, we can satisfy youraluminum castingrequirements with the level of service and satisfaction you demand"
462,0,9, Allow us to ease your burden and permit you to focus on other priorities
462,0,10, We are proud of our employees
462,0,11, Our workforce averages over 15 years of experience and the majority of our employees are cross-trained in a variety of job functions which results in skilled and knowledgeable attention to quality and detail
462,0,12," Contact ustoday for further information, or simply complete the inquiry form or RFQ and we will contact you promptly"
462,0,13," Francis Manufacturing Process Video  Request For Quote - Upload Simply click on link below, fill out form and upload your file or contact our sales associate"
462,0,14, Francis Manufacturing Brochure click here for our brochure  Affiliated Organizations
462,0,15,  500 E
462,0,16, Main StreetP
462,0,17,O
462,0,18," Box 400Russia, OH 45363-0400Phone"
462,0,19,(937) 526-4551| Fax
462,0,20, (937) 526-5508 | Email
462,0,21,sales@francismfg
462,0,22,com Follow Us
462,0,23, Employee Resources (Login Required) 
462,1,0,(937) 526-4551|sales@francismfg
462,1,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,1,2,com|Get Directions About Us Francis Manufacturing Company 500 E
462,1,3, Main StreetP
462,1,4,O
462,1,5," Box 400Russia, OH 45363-0400Phone"
462,1,6, (937) 526-4551 | Fax
462,1,7, (937) 526-5508 | Email
462,1,8,sales@francismfg
462,1,9,"com Francis Manufacturing Company is a family owned aluminum sand foundry located in Russia, Ohio (approximately 40 miles north of Dayton)"
462,1,10, Established in 1946 by Thomas V
462,1,11," Francis, we continue to produce castings for a very wide range of customers and industries across the United States"
462,1,12, We have the capabilities to produce castings weighing fractions of an ounce up to several hundred pounds
462,1,13,"  Within the 165,000 square feet of modern foundry facility, a wide variety of aluminum alloys are poured to satisfy customer requirements"
462,1,14," With approximately 150 nonunion employees, we are able to cast very small order quantities to large production runs of thousands of castings per week"
462,1,15, Our Capabilities Have More Questions about Francis Manufacturing
462,1,16,Click Here to Contact Us  Thomas V
462,1,17, FrancisFounder – 1946  Affiliated Organizations
462,1,18,  500 E
462,1,19, Main StreetP
462,1,20,O
462,1,21," Box 400Russia, OH 45363-0400Phone"
462,1,22,(937) 526-4551| Fax
462,1,23, (937) 526-5508 | Email
462,1,24,sales@francismfg
462,1,25,com Follow Us
462,1,26, Employee Resources (Login Required) 
462,2,0,(937) 526-4551|sales@francismfg
462,2,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,2,2,com|Get Directions Protected
462,2,3, Employee Resources This content is password protected
462,2,4, To view it please enter your password below
462,2,5, Password
462,2,6, Affiliated Organizations
462,2,7,  500 E
462,2,8, Main StreetP
462,2,9,O
462,2,10," Box 400Russia, OH 45363-0400Phone"
462,2,11,(937) 526-4551| Fax
462,2,12, (937) 526-5508 | Email
462,2,13,sales@francismfg
462,2,14,com Follow Us
462,2,15, Employee Resources (Login Required) 
462,3,0,(937) 526-4551|sales@francismfg
462,3,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,3,2,"com|Get Directions Casting Cores Acoreis a preformed, bonded, sand insert placed into the mold to shape the interior of a casting or a part of the casting that cannot be shaped by the pattern"
462,3,3,Coresare frequently used to create hollow sections or cavities in a casting
462,3,4, A goodcasting coreis a critical component for a quality casting at Francis Manufacturing Company
462,3,5,"  We have years of experience producingcoresto meet a variety of casting specifications- whether it’s valves, bodies or gasoline nozzles"
462,3,6,  We have the equipment to accommodate a wide range ofcore requirementsusing both the shell process and CO2 process
462,3,7," Within our 165,000 square foot facility, ourcoremaking capabilities can meet all shapes, sizes and configurations"
462,3,8," Our knowledge, combined with more than 70 years of experience, guarantees you that we are capable of producing the highest quality cores in the industry with minimum lead time"
462,3,9, We utilize productionshell coreboxes (cast iron or aluminum) to create specific casting characteristics
462,3,10," We also offer CO2coresfor experimental and prototype work, or to meet small production requirements"
462,3,11, These processes allow us to offer creative solutions to meet even the most challenging and intricate casting designs
462,3,12, Existingshell coretooling can easily be transferred and adapted to work atFrancis Manufacturing Company
462,3,13,"  With 18shell core machines, we are constantly staying busy with production demands"
462,3,14,  New core tooling is created off of customer drawings and CNC machined to ensure precision and accuracy
462,3,15,  All design configurations are performed in-house to insure maximum production and minimum cost
462,3,16, Contact us hereregarding our core capabilities and how we can help produce anyaluminum sand castingrequirements you may have
462,3,17,  Feel free torequest a quoteor view our online companybrochure herefor more information about how Francis Manufacturing Company can apply decades of experience to your demands
462,3,18,"   Request For Quote - Upload Simply click on link below, fill out form and upload your file or contact our sales associate"
462,3,19, Francis Manufacturing Brochure click here for our brochure Affiliated Organizations
462,3,20,  500 E
462,3,21, Main StreetP
462,3,22,O
462,3,23," Box 400Russia, OH 45363-0400Phone"
462,3,24,(937) 526-4551| Fax
462,3,25, (937) 526-5508 | Email
462,3,26,sales@francismfg
462,3,27,com Follow Us
462,3,28, Employee Resources (Login Required) 
462,4,0,(937) 526-4551|sales@francismfg
462,4,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,4,2,com|Get Directions Finishing Operations Thousands of finished castings are processed every week at Francis Manufacturing Company
462,4,3," Your finished cast will meet your high standards, and ours"
462,4,4," At Francis Manufacturing Company, quality and customer satisfaction are more than just goals they are an integral part of everything we do"
462,4,5, Our customers know that we pay attention to detail and trust they will receive quality castings every shipment
462,4,6," After casting, the gates and risers are removed and the parting lines are ground smooth"
462,4,7,"   Request For Quote - Upload Simply click on link below, fill out form and upload your file or contact our sales associate"
462,4,8, Francis Manufacturing Brochure click here for our brochure Affiliated Organizations
462,4,9,  500 E
462,4,10, Main StreetP
462,4,11,O
462,4,12," Box 400Russia, OH 45363-0400Phone"
462,4,13,(937) 526-4551| Fax
462,4,14, (937) 526-5508 | Email
462,4,15,sales@francismfg
462,4,16,com Follow Us
462,4,17, Employee Resources (Login Required) 
462,5,0,(937) 526-4551|sales@francismfg
462,5,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,5,2,com|Get Directions Alloys Listed below are the alloys we currently pour
462,5,3, Don’t See the Alloy your looking for
462,5,4,Contact Us to see how we can help
462,5,5," Related Documents   Request For Quote - Upload Simply click on link below, fill out form and upload your file or contact our sales associate"
462,5,6, Affiliated Organizations
462,5,7,  500 E
462,5,8, Main StreetP
462,5,9,O
462,5,10," Box 400Russia, OH 45363-0400Phone"
462,5,11,(937) 526-4551| Fax
462,5,12, (937) 526-5508 | Email
462,5,13,sales@francismfg
462,5,14,com Follow Us
462,5,15, Employee Resources (Login Required) 
462,6,0,(937) 526-4551|sales@francismfg
462,6,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,6,2,com|Get Directions Photo Gallery Affiliated Organizations
462,6,3,  500 E
462,6,4, Main StreetP
462,6,5,O
462,6,6," Box 400Russia, OH 45363-0400Phone"
462,6,7,(937) 526-4551| Fax
462,6,8, (937) 526-5508 | Email
462,6,9,sales@francismfg
462,6,10,com Follow Us
462,6,11, Employee Resources (Login Required) 
462,7,0,(937) 526-4551|sales@francismfg
462,7,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,7,2,"com|Get Directions Employment Inquiry At Francis Manufacturing, we’re always interested in meeting new people who care about what they do and take pride in their work"
462,7,3," We offer health, prescription, dental, vision and company-paid life insurance as well an outstanding company-paid retirement plan"
462,7,4, Please see our Employment/Benefit Fact Sheet for more details
462,7,5,   Francis Manufacturing Company works with area staffing agencies and you may initially be hired through an agency for approximately 8 weeks
462,7,6, During this time your overall performance and attendance will be evaluated and a determination made as to your potential for hire
462,7,7, We require all prospective employees who have been conditionally offered full time employment with Francis Manufacturing Company to be drug tested
462,7,8, We are an Equal Opportunity Employer
462,7,9, We thank you for your interest in our company
462,7,10,  Francis Manufacturing Company 500 E
462,7,11, Main StreetP
462,7,12,O
462,7,13," Box 400Russia, OH 45363-0400Phone"
462,7,14, (937) 526-4551 | Fax
462,7,15, (937) 526-5508 | Email
462,7,16,jobs@francismfg
462,7,17,com  Francis Manufacturing Employment/Benefit Package Employment/Benefit Fact Sheet Francis Manufacturing Process Video Affiliated Organizations
462,7,18,  500 E
462,7,19, Main StreetP
462,7,20,O
462,7,21," Box 400Russia, OH 45363-0400Phone"
462,7,22,(937) 526-4551| Fax
462,7,23, (937) 526-5508 | Email
462,7,24,sales@francismfg
462,7,25,com Follow Us
462,7,26, Employee Resources (Login Required) 
462,8,0,(937) 526-4551|sales@francismfg
462,8,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,8,2,com|Get Directions Request for Quote NOTE
462,8,3, Large Attachments May take Several Minutes To Send  Francis Manufacturing Company 500 E
462,8,4, Main StreetP
462,8,5,O
462,8,6," Box 400Russia, OH 45363-0400Phone"
462,8,7,(937) 526-4551Fax
462,8,8, (937) 526-5508Email
462,8,9,sales@francismfg
462,8,10,com   Francis Manufacturing Brochure click here for our brochure Affiliated Organizations
462,8,11,  500 E
462,8,12, Main StreetP
462,8,13,O
462,8,14," Box 400Russia, OH 45363-0400Phone"
462,8,15,(937) 526-4551| Fax
462,8,16, (937) 526-5508 | Email
462,8,17,sales@francismfg
462,8,18,com Follow Us
462,8,19, Employee Resources (Login Required) 
462,9,0,wnۺ
462,9,1,aːjr|
462,10,0,(937) 526-4551|sales@francismfg
462,10,1,"com|Get Directions Francis Manufacturing Company Quality Aluminum Casting – Russia, Ohio (937) 526-4551|sales@francismfg"
462,10,2,com|Get Directions Alloy SDS Sheets   Affiliated Organizations
462,10,3,  500 E
462,10,4, Main StreetP
462,10,5,O
462,10,6," Box 400Russia, OH 45363-0400Phone"
462,10,7,(937) 526-4551| Fax
462,10,8, (937) 526-5508 | Email
462,10,9,sales@francismfg
462,10,10,com Follow Us
462,10,11, Employee Resources (Login Required) 
474,0,0,"Precision Investment Castings Nickel Alloy - 12"" Dia"
474,0,1, Impeller 416 Stainless – Refueling Adapter 316 Stainless – 4” Dia
474,0,2, Dental Autoclave 316 Stainless – 30 Lb
474,0,3," Pump House Casting 17-4 Stainless – Machined & Assembled Castings Small Parts - 300 Series Stainless Steel Precision Investment Castings Made by the most talented people, using the best technology, processes & materials"
474,0,4, We Offer
474,0,5, Value Added Services
474,0,6,Rapid PrototypingCNC MachiningHeat-Treating/PlatingAssemblyX-RayMagnetic ParticlePenetrant InspectionDesign Engineering Precision Investment Castings
474,0,7,"300 & 400 Series Stainless17-4 & 15-5 StainlessCarbon, Low Alloy & Tool SteelsNickel & Cobalt Based AlloysLead Free Copper Alloys Our Process"
474,0,8, Who We Are
474,0,9, Lamothermic is a precision investment casting foundry that uses state of the art equipment and processes to produce castings from fractional ounces to 60 pounds
474,0,10," We are committed to employing the very best people, technology, processes and materials to provide you with the castings you need"
474,0,11, Investment Castings
474,0,12, Fractional Ounces to 60 lbs
474,0,13," Aerospace, Commercial, Firearms, Medical, Military & Power Generation 4130 Alloy Investment CastingFeeder Auger 316L Stainless SteelVacuum Venturi 17-4 Investment CastFrame 416 Stainless Steel Investment CastingPrying Tool © Lamothermic Corp"
474,0,14,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,0,15, 845-279-3716sales@lamothermic
474,0,16,com Designed and Hosted byD2P Web Design 
474,1,0,Capabilities Automation Continuous Improvement Industries Served Facilities List © Lamothermic Corp
474,1,1,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,1,2, 845-279-3716sales@lamothermic
474,1,3,com Designed and Hosted byD2P Web Design 
474,2,0,Continuous Improvement At Lamothermic we believe that an ongoing commitment to continuous improvement is critical to our future
474,2,1," Our team meets weekly where we evaluate and make necessary changes to our current manufacturing processes, process controls, procedures and documents"
474,2,2, Kaizen and value stream mapping are conducted to implement and refine our lean manufacturing techniques
474,2,3, Work centers at Lamothermic have posted Kanban maps and there is a visual of the queue of each work center
474,2,4, This results in a smooth first in first out workflow
474,2,5,  Employee training is critical to our operation
474,2,6, Each work center has a documented training procedure that is used by the supervisor to assure that the employee receives the proper training before operating the equipment
474,2,7,Lamothermic has a cross training program that insures our employees are trained and proficient in multiple work centers
474,2,8, New equipment is an important part of our continuous improvement
474,2,9, Lamothermic has some of the best equipment in the investment casting industry
474,2,10, The following is some of the new equipment we have added to improve our manufacturing capability
474,2,11, Wax Department Dewax Foundry Finishing Machine Shop Quality © Lamothermic Corp
474,2,12,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,2,13, 845-279-3716sales@lamothermic
474,2,14,com Designed and Hosted byD2P Web Design 
474,3,0,Facilities List Lamothermic is a leader in the investment casting industry with our commitment to continually upgrade our equipment and capabilities
474,3,1, At Lamothermic you will see some of the best and most capable equipment in the industry
474,3,2, Below is a list of some of the major equipment used in our manufacturing
474,3,3, We also have numerous other machines and equipment needed to process the wide variety of product that we cast
474,3,4,  Engineering  Inspection Equipment  Production Equipment  Wax Department  Ceramic Department Melting Department  Finishing Department  Machining Equipment © Lamothermic Corp
474,3,5,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,3,6, 845-279-3716sales@lamothermic
474,3,7,com Designed and Hosted byD2P Web Design 
474,4,0,Engineering Mechanical components can benefit from engineered investment castings
474,4,1," At Lamothermic, we are dedicated to meeting our customer’s requirements with our expertise and innovative capabilities"
474,4,2, We welcome your challenges and look forward to working with you
474,4,3," Design ConsultationWe work concurrently with our customers to optimize the casting geometry as well as the metallurgical, heat treatment and machining requirements of your final product"
474,4,4, Our engineering team will make suggestions that will ensure the reliability of manufacturing your product
474,4,5, We understand our customers’ needs to get projects to market expeditiously
474,4,6," With this in mind, we ensure your product will not live in the development stages and will be brought to life in a reasonable period"
474,4,7," Solidification SoftwareLamothermic utilizes SOLIDCast to simulate the way castings solidify, before making wax tooling"
474,4,8," This process assists engineers in designing the gating systems, without having to run extensive tests out on the foundry floor"
474,4,9, Simulation is performed to ensure parts are made to meet or exceed quality specifications and to improve overall casting yield
474,4,10, Cost Competitive PartLamothermic has well over 100 years of combined engineering knowledge in investment castings
474,4,11," With this knowledge, we strive to make your part cost competitive, without compromising quality"
474,4,12," Our engineers are capable and dedicated to optimizing our processes, resulting in reliable and consistent parts that meet all your requirements"
474,4,13, TolerancesThe investment casting process is one that is steady and reliable
474,4,14, Parts can be held to tighter tolerances than other methods of casting
474,4,15, When trying to determine what will need post casting machining use our tolerances of +/- 
474,4,16,005 per inch as a guide line
474,4,17, Continuing SupportOur engineering staff offers support all the way from our very own suppliers to different tiers in the supply chain
474,4,18, Our engineering team is always accessible and welcoming of your ideas and concerns
474,4,19," Despite the life of the project, we are here to help"
474,4,20, © Lamothermic Corp
474,4,21,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,4,22, 845-279-3716sales@lamothermic
474,4,23,com Designed and Hosted byD2P Web Design 
474,5,0,"Assembly, Heat Treating & Plating Many of our castings may require assembly, heat treating and plating"
474,5,1, Lamothermic offers these services along with machining to take over the responsibility of managing your heat treating and plating logistics for you
474,5,2," Our relationships with our suppliers, often means you’ll receive lower cost services, and our frequent pick up & delivery schedules results in reduced turnaround times"
474,5,3," This large diameter pipe assembly tool was provided investment cast, machined, heat treated, plated and assembled"
474,5,4," Some of the heat treat and plating operations we offer are anneal, harden & temper, hot isostatic processing (hipping), passivation, electro polishing, pickling, cad plate and black oxide"
474,5,5," Our suppliers have extensive capabilities, so if you need something other than what is listed, most likely they can handle it"
474,5,6, Lamothermic has in-house heat-treating capability with our SECO/WARWICK vacuum furnace
474,5,7, © Lamothermic Corp
474,5,8,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,5,9, 845-279-3716sales@lamothermic
474,5,10,com Designed and Hosted byD2P Web Design 
474,6,0,Quality Starrett Coordinate Measuring Machine Our Quality Policy Lamothermic provides products and services that consistently meet our customer specified requirements
474,6,1," We are committed to achieving customer satisfaction through excellent customer service, workmanship, teamwork and continuous improvement to our manufacturing and the quality management systems"
474,6,2, Spectrographic AnalysisOur spectrometer is used to monitor and verify compliance to chemical requirements of incoming metals and work in process
474,6,3," Non-Destructive InspectionLamothermic’s Nondestructive Testing (NDT) capabilities include Radiography, Liquid Penetrant, and Magnetic Particle"
474,6,4, Lamothermic NDT Inspectors are qualified to the guidelines of the American Society for Nondestructive Testing Recommended Practice No
474,6,5, SNT-TC-1A and National Aerospace Standard NAS-410
474,6,6," Thermo Scientific ARL 3460 Spectrometer Radiographic, or X-Ray non-destructive testing is used to reveal internal, surface and sub-surface irregularities in many industrial castings and provides a permanent record"
474,6,7, Liquid penetrant Inspection is sensitive in locating surface discontinuities used on ferrous and nonferrous alloys
474,6,8, Castings are coated with a penetrating liquid which is drawn into defective areas and is then detected using UV lighting
474,6,9," Magnetic Particle Inspection, or MPI is for use on ferrous materials, which can detect minute surface cracks and discontinuities that are open to the surface"
474,6,10, Dimensional InspectionOur Coordinate Measuring Machine (CMM) allows us to perform detailed dimensional inspections
474,6,11, Process ControlsProcess control is an integral part of our quality management system with technical assistance from our engineering staff
474,6,12," We have laboratory control of our incoming wax, ceramic shell slurrys and for controlling and checking our alloy chemistries"
474,6,13, © Lamothermic Corp
474,6,14,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,6,15, 845-279-3716sales@lamothermic
474,6,16,com Designed and Hosted byD2P Web Design 
